id,0,1
1,0.468685945022213,0.8833648651257503
2,0.2712212429094656,0.9625170322621022
3,-0.9658590541507257,0.25906811365944926
4,-0.9018103436913668,0.43213204464753463
5,-0.8836707909762163,0.4681088902974053
